im_name,height,width,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
/home/hikkav/GlobalLogicNet/new_data/0000.jpg,1242,2208,33.078651685393254,60.55605381165919,37.39325842696629,70.31390134529148,35.59550561797753,51.946188340807176,44.58426966292134,52.233183856502244,64.35955056179775,53.955156950672645,79.82022471910112,55.10313901345292,40.62921348314607,51.946188340807176,39.19101123595505,106.47533632286995,120.08988764044943,62.56502242152466,39.01123595505618,48.27264573991031,38.651685393258425,52.80717488789237,71.73033707865169,50.22421524663677,71.01123595505618,55.39013452914798,32.71910112359551,82.94170403587444,37.39325842696629,78.0627802690583,60.764044943820224,85.8116591928251,37.39325842696629,84.66367713004485
/home/hikkav/GlobalLogicNet/new_data/0001.jpg,1242,2208,69.84856396866842,68.72131147540983,67.50913838120104,76.85245901639345,44.78328981723238,49.8360655737705,60.825065274151434,52.459016393442624,82.88250652741515,56.13114754098361,98.25587467362925,58.22950819672131,22.057441253263708,53.50819672131148,57.14882506527415,112.0,111.95822454308095,66.36065573770492,53.30548302872063,47.05573770491803,52.302872062663184,52.32786885245902,91.40469973890339,53.21967213114754,90.40208877284596,58.49180327868853,47.12271540469974,84.98360655737706,66.50652741514361,83.672131147541,80.87728459530027,89.18032786885246,64.16710182767625,90.49180327868854
/home/hikkav/GlobalLogicNet/new_data/0002.jpg,1242,2208,60.12680115273775,57.96781609195402,60.86455331412103,69.44367816091955,37.62536023054755,51.2,52.38040345821325,50.90574712643678,75.61959654178673,51.49425287356322,91.11239193083573,53.259770114942526,17.706051873198845,56.49655172413793,58.28242074927954,113.28735632183908,113.98270893371757,61.204597701149424,44.81844380403458,49.31678160919541,44.81844380403458,51.788505747126436,83.9193083573487,50.49379310344828,83.18155619596541,53.259770114942526,45.0028818443804,85.62758620689655,60.12680115273775,80.0367816091954,77.0951008645533,86.51034482758621,59.389048991354464,88.86436781609196
/home/hikkav/GlobalLogicNet/new_data/0003.jpg,1242,2208,60.0225988700565,57.37931034482759,60.38418079096045,69.14942528735632,38.32768361581921,51.49425287356322,52.7909604519774,50.90574712643678,74.48587570621469,51.2,89.67231638418079,52.96551724137931,19.163841807909606,57.673563218390804,58.57627118644068,112.1103448275862,112.8135593220339,60.61609195402299,45.19774011299435,48.81655172413792,45.378531073446325,51.93563218390805,82.44067796610169,49.81701149425286,81.71751412429379,52.96551724137931,45.19774011299435,85.03908045977012,60.0225988700565,79.15402298850574,77.01694915254237,86.21609195402299,59.66101694915254,88.27586206896552
/home/hikkav/GlobalLogicNet/new_data/0004.jpg,1242,2208,47.1889400921659,60.423892100192674,49.84331797235023,72.26204238921002,29.19815668202765,55.49132947976879,44.534562211981566,54.25818882466281,64.88479262672811,51.79190751445087,83.17050691244239,49.57225433526011,19.76036866359447,60.91714836223507,53.67741935483871,113.69556840077071,111.48387096774194,59.68400770712909,34.80184331797235,49.078998073217726,35.244239631336406,56.47784200385357,72.84792626728111,44.71368015414259,73.88018433179724,52.285163776493256,36.866359447004605,91.252408477842,50.433179723502306,83.36030828516378,69.89861751152074,89.03275529865125,51.02304147465438,93.71868978805395
/home/hikkav/GlobalLogicNet/new_data/0005.jpg,1242,2208,56.48041775456919,62.21841541755889,57.81723237597911,72.08565310492506,34.088772845953,53.99571734475375,49.4621409921671,52.351177730192724,73.52480417754569,51.25481798715204,90.23498694516971,51.52890792291221,21.389033942558747,60.57387580299786,60.15665796344648,113.19914346895075,112.96083550913838,61.396145610278374,40.93994778067885,48.349464668094214,41.44125326370757,54.13276231263384,82.04699738903395,46.40342612419701,82.21409921671018,52.48822269807281,42.10966057441253,86.33832976445396,58.485639686684074,81.13062098501071,78.87206266318537,84.9678800856531,58.819843342036556,88.8051391862955
/home/hikkav/GlobalLogicNet/new_data/0006.jpg,1242,2208,376.47058823529414,-36.2020202020202,378.24221453287197,-18.962962962962962,329.0795847750865,-51.28619528619529,354.7681660899654,-53.44107744107744,387.9861591695502,-57.75084175084175,412.78892733564015,-61.629629629629626,302.5051903114187,-37.925925925925924,384.0,48.7003367003367,436.7058823529412,-53.87205387205387,340.5951557093426,-61.67272727272728,341.25951557093424,-49.77777777777778,399.9446366782007,-68.99932659932661,401.2733564013841,-56.888888888888886,354.32525951557096,11.636363636363637,380.4567474048443,-0.8619528619528619,405.70242214532874,6.4646464646464645,382.2283737024222,17.670033670033668
/home/hikkav/GlobalLogicNet/new_data/0007.jpg,1242,2208,65.86737400530504,68.880174291939,64.16976127320955,78.36165577342048,40.06366047745358,52.14814814814815,56.36074270557029,54.10021786492375,79.10875331564986,57.16775599128541,95.40583554376657,59.11982570806101,17.655172413793103,59.11982570806101,53.644562334217504,121.30718954248367,113.06100795755968,71.38997821350763,48.55172413793103,47.85359477124184,47.87267904509284,54.37908496732027,87.93633952254642,52.873202614379096,86.91777188328912,59.53812636165578,43.11936339522546,89.23747276688454,63.15119363395225,85.33333333333334,79.78779840848806,92.02614379084969,60.43501326259947,94.81481481481482
/home/hikkav/GlobalLogicNet/new_data/0008.jpg,1242,2208,50.23655913978495,61.532879818594104,51.95698924731183,73.7233560090703,31.31182795698925,53.69614512471655,46.10752688172043,53.40589569160998,71.91397849462366,53.40589569160998,88.43010752688173,54.56689342403628,21.333333333333336,59.50113378684807,50.23655913978495,121.32426303854875,113.20430107526883,65.88662131519274,38.53763440860215,49.110204081632666,38.365591397849464,53.98639455782313,80.51612903225806,49.835827664399105,80.17204301075269,54.56689342403628,37.16129032258065,90.84807256235828,50.9247311827957,82.43083900226758,70.53763440860216,91.42857142857143,50.23655913978495,95.78231292517007
/home/hikkav/GlobalLogicNet/new_data/0009.jpg,1242,2208,52.78706199460917,68.09132420091323,53.132075471698116,77.15068493150685,35.881401617250674,51.4337899543379,50.02695417789758,52.602739726027394,71.41778975741241,55.23287671232876,87.633423180593,56.986301369863014,23.460916442048518,57.570776255707756,49.681940700808624,119.23287671232876,112.81940700808626,68.3835616438356,42.26415094339623,47.05022831050228,41.57412398921833,52.894977168949765,79.5256064690027,50.8200913242009,78.8355795148248,57.1324200913242,37.60646900269542,89.13242009132419,52.44204851752022,85.33333333333333,71.07277628032345,92.63926940639269,51.06199460916442,94.39269406392694
